----------------------------------------------------------------
Sat Mar 15 11:40:55 MST 2014:
Booting Derby version The Apache Software Foundation - Apache Derby - 10.9.1.0 - (1344872): instance a816c00e-0144-c70b-fe10-000002c10000 
on database directory D:\ASUProject\AQM_Dylos\derby_home\AQMdb  with class loader sun.misc.Launcher$AppClassLoader@37b90b39 
Loaded from file:/D:/ASUProject/AQM_Dylos/lib/derby.jar
java.vendor=Sun Microsystems Inc.
java.runtime.version=1.6.0_45-b06
user.dir=D:\ASUProject\AQM_Dylos
derby.system.home=null
Database Class Loader started - derby.database.classpath=''
Sat Mar 15 11:40:57 MST 2014 Thread[Timer-0,5,main] (XID = 416), (SESSIONID = 5), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:40:57 MST 2014 Thread[Timer-0,5,main] (XID = 416), (SESSIONID = 5), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:40:57 MST 2014 Thread[Timer-0,5,main] (XID = 416), (SESSIONID = 5), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 418), (SESSIONID = 6), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 418), (SESSIONID = 6), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 419), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Begin compiling prepared statement: insert into particle_reading (deviceid,userid,datetime,smallparticle,largeparticle,geolatitude,geolongitude,geomethod) values (?,?,?,?,?,?,?,?) :End prepared statement
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), End compiling prepared statement: insert into particle_reading (deviceid,userid,datetime,smallparticle,largeparticle,geolatitude,geolongitude,geomethod) values (?,?,?,?,?,?,?,?) :End prepared statement
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: insert into particle_reading (deviceid,userid,datetime,smallparticle,largeparticle,geolatitude,geolongitude,geomethod) values (?,?,?,?,?,?,?,?) :End prepared statement with 8 parameters begin parameter #1: aqm1 :end parameter begin parameter #2: user1 :end parameter begin parameter #3: 2014-03-15 18:41:03.0 :end parameter begin parameter #4: 58 :end parameter begin parameter #5: 10 :end parameter begin parameter #6: 33.3099177 :end parameter begin parameter #7: -111.6726974 :end parameter begin parameter #8: manual :end parameter 
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:07 MST 2014 Thread[Timer-0,5,main] (XID = 420), (SESSIONID = 7), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 423), (SESSIONID = 8), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 423), (SESSIONID = 8), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 424), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 425), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: insert into particle_reading (deviceid,userid,datetime,smallparticle,largeparticle,geolatitude,geolongitude,geomethod) values (?,?,?,?,?,?,?,?) :End prepared statement with 8 parameters begin parameter #1: aqm1 :end parameter begin parameter #2: user1 :end parameter begin parameter #3: 2014-03-15 18:41:13.0 :end parameter begin parameter #4: 58 :end parameter begin parameter #5: 10 :end parameter begin parameter #6: 33.3099177 :end parameter begin parameter #7: -111.6726974 :end parameter begin parameter #8: manual :end parameter 
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 425), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 425), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 425), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:18 MST 2014 Thread[Timer-0,5,main] (XID = 425), (SESSIONID = 9), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 426), (SESSIONID = 10), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 426), (SESSIONID = 10), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 427), (SESSIONID = 11), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 428), (SESSIONID = 11), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: select * from particle_reading where userid like ? and datetime between ? and ? order by datetime asc :End prepared statement with 3 parameters begin parameter #1: user1 :end parameter begin parameter #2: 2014-03-15 11:11:41.0 :end parameter begin parameter #3: 2014-03-15 18:41:20.733 :end parameter 
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 428), (SESSIONID = 11), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 428), (SESSIONID = 11), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 428), (SESSIONID = 11), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 429), (SESSIONID = 12), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 429), (SESSIONID = 12), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 430), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Begin compiling prepared statement: insert into server_push_event (eventtime, responsecode, devicetype, message) values (?,?,?,?) :End prepared statement
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), End compiling prepared statement: insert into server_push_event (eventtime, responsecode, devicetype, message) values (?,?,?,?) :End prepared statement
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: insert into server_push_event (eventtime, responsecode, devicetype, message) values (?,?,?,?) :End prepared statement with 4 parameters begin parameter #1: 2014-03-15 18:41:20.0 :end parameter begin parameter #2: 2 :end parameter begin parameter #3: 1 :end parameter begin parameter #4: Pushed 2 DylosReadings to the server :end parameter 
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:20 MST 2014 Thread[Timer-0,5,main] (XID = 431), (SESSIONID = 13), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 434), (SESSIONID = 14), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 434), (SESSIONID = 14), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 435), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 436), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Executing prepared statement: insert into particle_reading (deviceid,userid,datetime,smallparticle,largeparticle,geolatitude,geolongitude,geomethod) values (?,?,?,?,?,?,?,?) :End prepared statement with 8 parameters begin parameter #1: aqm1 :end parameter begin parameter #2: user1 :end parameter begin parameter #3: 2014-03-15 18:41:23.0 :end parameter begin parameter #4: 58 :end parameter begin parameter #5: 10 :end parameter begin parameter #6: 33.3099177 :end parameter begin parameter #7: -111.6726974 :end parameter begin parameter #8: manual :end parameter 
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 436), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 436), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 436), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:29 MST 2014 Thread[Timer-0,5,main] (XID = 436), (SESSIONID = 15), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Rolling back
Sat Mar 15 11:41:43 MST 2014 Thread[Timer-0,5,main] (XID = 437), (SESSIONID = 16), (DATABASE = D:/ASUProject/AQM_Dylos/derby_home/AQMdb), (DRDAID = null), Committing
